station_id,name,lat,lon
301991,Blaxland St near Burke St,-26.811322,153.118111
301992,Blaxland St near Gregory St,-26.812863,153.117824
301996,Landsborough Pde near Churchill St,-26.830481,153.118364
301997,Landsborough Pde near Monash St,-26.826601,153.118648
301998,Landsborough Pde near Onslow St,-26.824848,153.119099
301999,Landsborough Pde near Nelson St,-26.823394,153.119614
003020,"Cracknell Rd at Esther Street, stop 36",-27.519925,153.039154
302000,Nelson St near Palmer Ave,-26.822790,153.117891
302003,Westminster Ave near McLean St,-26.817941,153.116858
302004,Nambour Connection Rd at Nambour Caravan Park,-26.588118,152.968144
302005,Nambour Connection Rd at Nambour Caravan Park,-26.588575,152.968481
302006,Old Bruce Hwy near Ayrshire Rd,-26.580127,152.960981
302007,Main Rd near Elkhorn St,-26.655359,153.061157
302008,Main Rd near Daintree Cl,-26.656339,153.057646
302009,Main Rd near Renison Dr,-26.659259,153.052410
302010,Main Rd near Ghost Gum Ave,-26.658414,153.052536
302011,Main Rd near Advance Rd,-26.656293,153.056331
302012,Main Rd near Elkhorn St,-26.655185,153.062076
302013,Main Rd near Tallow Wood Dr,-26.655177,153.063991
302014,Main Rd near Tallow Wood Dr,-26.655458,153.063954
302015,Old Maroochydore Rd near Whites Rd,-26.667651,153.023286
302016,Maroochydore Rd near Pike St,-26.662474,153.035715
302018,Parklands Bvd near Sunset Dr,-26.774662,153.106736
302019,Latcham Dr near Mark Rd,-26.792068,153.106625
302020,Stradbroke Dr near Snapper St,-26.788391,153.102344
302021,Mark Rd near Cheviot Ct,-26.790535,153.104182
302023,Parklands Bvd near Village Way,-26.778439,153.088255
302024,Parklands Bvd near Liekefett Way,-26.775471,153.095256
302025,Parklands Bvd at Liekefett Way,-26.774850,153.095551
302028,Stradbroke Dr near Snapper St,-26.788481,153.102193
302030,Taylor St near David Low Way,-26.606410,153.097330
302031,Petrie Ave near Begonia Way,-26.588138,153.094688
302032,Petrie Ave near Ramona St,-26.588365,153.094686
302033,Tamarindus St near Cycas St,-26.580849,153.094478
302034,Tamarindus St near Willow Cr,-26.581486,153.095358
302035,Bradman Ave near Denna St,-26.642658,153.068041
302036,Bungama St near May St,-26.661048,153.097279
302037,Bungama St near May St,-26.660977,153.097302
302038,Denna St near Bradman Avenue,-26.643560,153.068812
302039,Diura St near Bradman Ave,-26.643825,153.066856
302040,First Ave near George St,-26.655437,153.093353
302041,Main Rd near Radiata Dr,-26.655324,153.070150
302042,Main Rd near Pindari St,-26.654638,153.066406
302043,Main Rd near Pindari St,-26.654364,153.067345
302044,Main Rd near Radiata Dr,-26.655091,153.069802
302045,Maroubra St near Wrigley St,-26.662394,153.099988
302046,Maroubra St near Wirraway St,-26.662811,153.101025
302047,Maud St near Gloria St,-26.662228,153.092676
302048,Maud St near Gloria St,-26.662290,153.092797
302049,Second Ave near Parker St,-26.658313,153.094422
302050,Second Ave near Parker St,-26.658153,153.094737
302051,Sugar Rd near Centenary Cr,-26.668683,153.094425
302052,Sugar Rd near Centenary Cr,-26.668158,153.094154
302053,Parklands Bvd near Sunset Dr,-26.774466,153.107194
302056,Buccleugh St near Nothling St,-26.790684,153.138202
302057,Edmund St at Caloundra Catholic Church,-26.798744,153.141986
302058,Queen St near Ulm St,-26.794447,153.132463
302059,Ulm St Sth near William St,-26.793372,153.131684
302060,William St near Ulm St Sth,-26.793064,153.132129
302061,William St near Maltman St Nth,-26.793733,153.137152
302062,William St near Buccleugh St,-26.793580,153.137155
302063,Mons Rd near Twin Ridges Rd,-26.691393,153.026129
302064,Mons Rd near Mons School Rd,-26.688063,153.021549
302065,Amarina Ave near Darrung St,-26.691781,153.111582
302066,Amarina Ave near Admirals Ct,-26.688743,153.108860
302067,Amarina Ave near Goonawarra Dr,-26.684973,153.105835
302068,Amarina Ave near Goonawarra Dr,-26.685019,153.106025
302069,Amarina Ave near Admirals Ct,-26.688668,153.108967
302070,Amarina Ave near Kononda Ct,-26.691218,153.111000
302071,Goonawarra Dr near Yallanga Pl,-26.682951,153.107618
302072,Goonawarra Dr near Yuruga St,-26.683016,153.107697
302073,Mooloolaba Rd near Mary St,-26.675816,153.108946
302074,Mooloolaba Rd near Correa Pl,-26.674351,153.101426
302075,Ocean View Ave near Aruma Ct,-26.678253,153.109647
302076,Ocean View Ave near Warrina Ct,-26.678404,153.109575
302077,Palm Dr near Brentwood Ave,-26.680725,153.109162
302078,Palm Dr near Brentwood Ave,-26.680549,153.109149
302079,Pettigrew St near Kalinda Ave,-26.676827,153.110547
302080,Pettigrew St near Marjorie St,-26.676784,153.110646
302081,Jarnahill Dr near Quinn Ct,-26.564386,153.090547
302082,Jarnahill Dr near Quinn Ct,-26.564512,153.090515
302083,Suncoast Beach Dr near Jarnahill Dr,-26.566645,153.090624
302085,Glenfields Bvd at Greenway Place,-26.699260,153.099902
302086,Glenfields Bvd near Lacebark St,-26.701185,153.098544
302087,Glenfields Bvd near Escolar Dr,-26.702935,153.095877
302088,Glenfields Bvd at Sailfish Drive,-26.704099,153.092334
302089,Karawatha Dr near Satinay St,-26.695273,153.105253
302090,Karawatha Dr near Molakai Dr,-26.690995,153.097470
302091,Karawatha Dr near Saratoga Dr,-26.693638,153.100462
302092,Karawatha Dr near Molakai Dr,-26.690765,153.097487
302093,Karawatha Dr near Saratoga Dr,-26.693528,153.100702
302094,Karawatha Dr near Mountain Creek Rd,-26.693807,153.091685
302095,Karawatha Dr near Satinay St,-26.694514,153.103819
302096,Molakai Dr near Hermosa St,-26.688776,153.099651
302097,Molakai Dr near Hermosa St,-26.688859,153.099711
302098,Mudjimba Beach Rd near Conebrush St,-26.616188,153.093133
302099,Mudjimba Beach Rd near Coolibah St,-26.615635,153.096408
003021,"Cracknell Rd at Esther Street, stop 36",-27.519916,153.039858
302100,Mudjimba Beach Rd near Coolibah St,-26.615815,153.096147
302101,Mudjimba Beach Rd near Conebrush St,-26.616240,153.092751
302102,Mudjimba Esp near David Low Way,-26.606702,153.098303
302104,Blaxland Rd near Lawson Cl,-26.626143,152.948644
302105,Blaxland Rd near Lawson Cl,-26.626086,152.948487
302106,Doolan St near Sunhaven Ct,-26.625800,152.952512
302107,Price St near Hospital Rd,-26.624179,152.958112
302108,Cooyar St near Ilangura St,-26.406485,153.090858
302109,Cooyar St near Elanora Tce,-26.406095,153.090803
302110,Leslie Dr near Noosa Springs Dr,-26.408812,153.085802
302111,Leslie Dr at Paul St,-26.406207,153.083318
302112,Leslie Dr at Arkana Dr,-26.406014,153.083497
302113,Leslie Dr near Tarina St,-26.408274,153.085238
302115,Bushlands Dr at Rose Ash Crescent,-26.408379,153.040599
302116,Bushlands Dr at Rose Ash Crescent,-26.409155,153.039312
302117,Bushlands Dr near Satinwood St,-26.409560,153.037690
302118,Goodchap St at Heritage Dr,-26.406789,153.047499
302119,Goodchap St at Heritage Dr,-26.406024,153.047088
302120,Goodchap St at Noosa Hospital,-26.403889,153.045261
302121,Lake Weyba Dr near Creek Rd,-26.408037,153.071217
302122,Lake Weyba Dr near Nannygai St,-26.405320,153.071567
302123,Mary St near George St,-26.400272,153.064958
302124,Mary St near Albert St,-26.400020,153.062916
302125,Mary St near Edward St,-26.400191,153.065451
302126,Mary St near Albert St,-26.399790,153.062631
302128,Swanbourne Way near Beckmans Rd,-26.410592,153.034996
302129,Wallace Dr at Noosa Leisure Centre,-26.401498,153.049117
302130,Wallace Dr at Noosa Leisure Centre,-26.401372,153.049203
302131,Weyba Rd at Pacific Noosa Resort,-26.404206,153.075230
302132,Weyba Rd near Anchor St,-26.401673,153.069827
302133,Weyba Rd near Swan St,-26.404075,153.073678
302134,Weyba Rd near Swan St,-26.404190,153.076826
302135,Weyba Rd near Swan St,-26.404135,153.072821
302136,Weyba Rd near Anchor St,-26.401872,153.069738
302141,Jubilee Dr near Woombye Palmwoods Rd,-26.684435,152.959803
302143,Montville Rd at Palmwoods Primary,-26.693857,152.946500
302144,Montville Rd near Dunning St,-26.689693,152.951746
302145,Woombye Palmwoods Rd near Nicklin Rd,-26.682564,152.969496
302146,Woombye Palmwoods Rd near Holly Green Cr,-26.684215,152.964700
302147,Nambour Connection Rd near Boronia St,-26.604877,152.972090
302148,Nambour Connection Rd near Oleander Dr,-26.600300,152.971366
302149,Grand Pde near Kawana Island Bvd,-26.719921,153.124032
302150,Grand Pde near Maldives Pl,-26.715249,153.123105
302151,Grand Pde near Maldives Pl,-26.715200,153.123266
302152,Grand Pde near Kawana Island Bvd,-26.719909,153.124140
302153,Jamaica Way near Providence St,-26.714219,153.122073
302154,Jamaica Way near Providence St,-26.713719,153.122730
302156,Nelson St near Caldwell St,-26.823536,153.112797
302157,Pelican Waters Bvd near Agincourt St,-26.826751,153.101443
302158,Pelican Waters Bvd near The Corso,-26.830906,153.100440
302159,Pelican Waters Bvd near Kalowendha Ave,-26.833545,153.104717
302160,Verdon St near Catherine St,-26.835591,153.113013
302161,Peregian Springs Dr near Gracemere Bvd,-26.492450,153.072452
302162,Peregian Springs Dr near Balgownie Dr,-26.490330,153.071166
302163,Peregian Springs Dr near Crestview Dr,-26.489322,153.070340
302164,Peregian Springs Dr near The Avenue,-26.488332,153.067835
302165,Greenridge Pinbarren Rd near Kin Kin Rd,-26.335343,152.849885
302166,Greenbridge Pinbarren Rd at Kin Kin Road,-26.335122,152.849060
302167,Factory St near Reserve St,-26.365065,152.856347
302168,Factory St near Reserve St,-26.364955,152.856426
302169,Reserve St at Station St,-26.365580,152.854943
302170,Reserve St at Station St,-26.365042,152.854713
302171,Bellflower Rd near Creekside Dr,-26.726077,153.048813
302172,Bellflower Rd near Peppermint Cr,-26.726517,153.051984
302173,Springhill Dr near Edgewater Pl,-26.723845,153.057745
302174,Springhill Dr near Lacewing Dr,-26.726573,153.056865
302175,University Way near Claymore Rd,-26.728376,153.078470
302176,Ben Lexcen Dr near Lipton St,-26.411710,153.101039
302177,Ben Lexcen Dr near Grasstree Ct,-26.411462,153.100916
302178,Dame Patti Dr near Southern Cross Pde,-26.415759,153.105910
302179,Dame Patti Dr near Ben Lexcen Dr,-26.415479,153.103091
302180,Orient Dr at Newfield St,-26.419219,153.106728
302181,Orient Dr at Corsair Cr,-26.422103,153.107449
302183,Wollomia Way near Victory Cr,-26.419298,153.102516
302184,Wollomia Way near Comet Dr,-26.417118,153.101968
302185,Belmore Tce near Stevens St,-26.403439,153.111416
302186,Ben Lexcen Dr near Sarena Ct,-26.404817,153.102040
302187,Bryan St near Ferris St,-26.401551,153.108993
302188,Duke St at Ed Webb Park,-26.405840,153.111141
302191,Pacific Ave near Wildflower St,-26.407978,153.108390
302192,Pacific Ave near Ferguson St,-26.405876,153.106527
302193,Pacific Ave near Edwards St,-26.403164,153.104072
302194,David Low Way at Sunshine Beach Primary,-26.400901,153.101703
302195,Solway Dr near Surf St,-26.401139,153.106161
302198,Fairway Dr near Thompson Cr,-26.397463,153.021695
302199,Furness Dr near Felsted Ct,-26.399674,153.020549
003022,"Cracknell Rd at Laura Street, stop 37",-27.520162,153.041394
302200,Furness Dr near Blackheath Dr,-26.400823,153.018419
302201,Furness Dr near Portrush Ct,-26.404051,153.017085
302203,Goodchap St near Ridge St,-26.401075,153.043771
302204,Goodchap St near Ridge St,-26.400785,153.043922
302205,Griffith Ave at Palmer Crescent,-26.396656,153.005126
302206,Griffith Ave near Parkview Ct,-26.392363,153.010907
302207,Griffith Ave near Cedarleigh Dr,-26.394091,153.007345
302208,Griffith Ave at Palmer Crescent,-26.396552,153.005257
302209,Griffith Ave near Club Ct,-26.391421,153.013018
302211,Moorindil St near Gympie St,-26.385145,153.035853
302212,Moorindil St near George St,-26.382204,153.036335
302213,Moorindil St near Cobham St,-26.379383,153.036964
302214,Moorindil St near Read St,-26.381299,153.036644
302215,Moorindil St near George St,-26.382375,153.036478
302216,Moorindil St near Gympie St,-26.385195,153.035983
302217,Moorindil St near Toolar St,-26.389743,153.035046
302218,Moorindil St near Toolar St,-26.389705,153.035178
302219,Outlook Dr at Clarey Road,-26.407252,153.023309
302220,Outlook Dr near Freeman Ct,-26.405523,153.025813
302221,Outlook Dr near Gooloi Ct,-26.402303,153.028006
302222,Outlook Dr near Buchanan Cr,-26.399057,153.026551
302223,Outlook Dr near Buchanan Cr,-26.398805,153.025628
302224,Outlook Dr near Talara Ct,-26.402411,153.028082
302225,Outlook Dr near Freeman Ct,-26.405614,153.025886
302226,Outlook Dr at Clarey Road,-26.407363,153.023294
302227,Saint Andrews Dr near Furness Dr,-26.406626,153.019264
302228,Saint Andrews Dr near William St,-26.397384,153.024260
302229,Saint Andrews Dr near Outlook Dr,-26.397704,153.024287
302230,Saint Andrews Dr at Wattle Street,-26.400465,153.023495
302231,Saint Andrews Dr near Furness Dr,-26.406630,153.019430
302232,Cooroy Noosa Rd at Sunrise Road,-26.403654,152.980981
302239,Dinmore St near Wakefield St,-26.663305,152.965980
302240,Dinmore St near Wakefield St,-26.663376,152.965924
302242,Wakefield St near Blackall St,-26.660950,152.966112
302243,Wakefield St near Blackall St,-26.660877,152.966016
302244,Farrell St near Stevens St,-26.562174,152.955488
302245,David Low Way near Goongilla St,-26.551937,153.098290
302246,Benowa Rd at Benowa Gardens,-28.009243,153.391322
302248,Webster Rd at Cope Street,-26.622692,152.956806
302249,Webster Rd at Cope Street,-26.622813,152.956815
302250,Carter Rd near Solandra St,-26.625848,152.950071
302251,Carter Rd near Solandra St,-26.625998,152.950055
302254,Creekside Bvd near Snapdragon St,-26.768056,153.117437
302255,Creekside Bvd near Mimosa Cr,-26.764838,153.114225
302256,Creekside Bvd near Brushwood St,-26.761182,153.113287
302257,Creekside Bvd near Oakdale Cct,-26.759004,153.113196
302258,Creekside Bvd near Sycamore Dr,-26.758875,153.113369
302259,Creekside Bvd near Brushwood St,-26.761475,153.113542
302260,Creekside Bvd near Mimosa Cr,-26.764618,153.114300
302261,Creekside Bvd near Lakeside Cr,-26.767623,153.117275
302262,David Low Way at Fourth Avenue,-26.608740,153.094963
302264,Reedy Creek Rd at Ambassador Drive,-28.101906,153.409864
302267,Sunshine Coast Airport,-26.604766,153.088150
302271,Johnston St at Ewan Street,-27.964327,153.397942
302272,Johnston St at Ewan Street,-27.964446,153.397657
302275,Pacific Pines Bvd near Papara St,-27.935077,153.327483
302276,Hansford Rd near Tarni St,-27.898646,153.376029
302277,Studio Dr near Hepburn Ct,-27.919014,153.319145
302278,Bayview St near Salvia St,-27.898462,153.400938
302284,Varsity Sound Ave near Azzurra Dr,-28.093404,153.401768
003023,"Cracknell Rd at Laura Street, stop 37",-27.520284,153.041400
003024,"Cracknell Rd at Ellington Street, stop 38",-27.520377,153.042803
003025,"Cracknell Rd at Ellington Street, stop 38",-27.520550,153.043225
003027,"Cracknell Rd at Fingal Street, stop 39",-27.520686,153.044828
003028,"Cracknell Rd at Toohey Road, stop 40",-27.521010,153.046777
003029,"Cracknell Rd at Toohey Road, stop 40",-27.521011,153.046181
003030,"Andrew Ave near Fernvale Rd, stop 38",-27.526037,153.039733
003031,"Andrew Ave near Fernvale Rd, stop 38",-27.525880,153.039558
003032,"Andrew Ave at Tarragindi Bowls, stop 38a",-27.525560,153.037823
003033,"Andrew Ave at Tarragindi Bowls, stop 38a",-27.525435,153.037770
003034,"Andrew Ave at Bailey Street, stop 37",-27.525067,153.036309
003035,"Scotts Rd at Scotts - Balfour, stop 65",-27.568802,152.953688
003036,"Bramston St at Pring Street, stop 41a",-27.529315,153.042084
003037,"Bramston St near Andrew Ave, stop 41",-27.529269,153.041033
003039,"Andrew Ave at Pope Street, stop 40",-27.528654,153.040072
003040,"Andrew Ave at Pope Street, stop 40",-27.528475,153.040231
003041,"Andrew Ave at Elliot Street, stop 39",-27.527438,153.040313
003043,"Ipswich Rd at PA Hospital, stop 14",-27.499003,153.035375
003044,"Ipswich Rd at OKeefe Street, stop 13",-27.497755,153.035149
003047,"Ipswich Rd at Broadway, stop 10a",-27.490800,153.035246
003048,"Ipswich Rd at Balaclava Street, stop 10",-27.488829,153.035837
003050,Kenmore Rd at Sunset Road,-27.521043,152.942048
003051,"Logan Rd at Walker Street, stop 10a",-27.489562,153.038471
003052,"Jurgens St at Balaclava Street, stop 10",-27.489532,153.036661
003053,"Logan Rd at Lotus Street, stop 10a",-27.489270,153.038428
003054,"Logan Rd at Lewis Street, stop 11/12",-27.492647,153.041284
003055,"Logan Rd at Vanda Street, stop 13",-27.495019,153.041447
003056,"Logan Rd at Buranda Railway, stop 14/16",-27.497484,153.042147
003057,Old Cleveland Rd at Stones Corner Library,-27.498292,153.043772
003058,"Old Cleveland Rd at Edith Street, stop 17a",-27.498543,153.045348
003059,"Logan Rd at Buranda Railway, stop 16/14",-27.497383,153.041814
003060,"Logan Rd at Vanda Street, stop 13",-27.495436,153.041262
003061,"Logan Rd at Buranda Street, stop 12",-27.493780,153.041197
003062,"Logan Rd at Lewis Street, stop 11",-27.491992,153.040728
003063,"Ipswich Rd at Broadway, stop 10a",-27.491501,153.035236
003067,"Ipswich Rd at PA Hospital Citybus, stop 14A",-27.499166,153.035711
003071,"Langlands Park station, platform 1",-27.498630,153.049224
307147,Apollo Road ferry terminal,-27.443253,153.063814
003072,"Stones Corner station, platform 2",-27.497829,153.044650
003073,"Stanley St at East Brisbane School, stop 10",-27.487035,153.039649
003082,"Wellington Rd at Linton Street, stop 11",-27.484498,153.040220
003085,"Elfin St near Mowbray Tce, stop 12",-27.484559,153.043043
003086,"Mowbray Tce near Northcote St, stop 13",-27.483753,153.044979
003087,"Mowbray Tce at Elfin Street, stop 12",-27.483317,153.042838
003088,"Mowbray Tce near Northcote St, stop 13",-27.483695,153.045324
003091,"Stones Corner station, platform 1",-27.497811,153.043994
003092,"Stanley St near Gibbon St, stop 9A",-27.486199,153.032775
000031,Creek Street Stop 149A,-27.466376,153.027913
003100,"Newnham Rd at Delavan, stop 78",-27.560344,153.089335
031001,"Dunne St at Bernard St, stop 3",-27.310103,153.058550
031002,"Dunne St at Bernard St , stop 3",-27.309943,153.058498
031003,"Dunne St at Northcote St, stop 2",-27.308188,153.056022
310034,"Beenleigh station, stop A",-27.717644,153.204536
310035,"Beenleigh station, stop B",-27.717827,153.204439
310036,Birkdale station,-27.493664,153.218341
310037,Fortune Ave at Bribie Island Shopping Centre,-27.064827,153.157820
310038,Booval Fair,-27.614274,152.789688
310039,Booval Fair,-27.614030,152.789669
031004,"Dunne St at Northcote St, stop 2",-27.308143,153.056137
310040,Booval station,-27.609572,152.789679
310047,Burpengary station,-27.162302,152.957408
310049,"Caboolture station, stop A",-27.083067,152.953626
031005,"Dunne St at Easter St, stop 1",-27.306489,153.053909
310050,"Caboolture station, stop B",-27.082930,152.953573
310051,"Caboolture station, stop C",-27.082753,152.953495
310054,Caboolture Square Shopping Centre,-27.084899,152.949757
310055,Caboolture Hub,-27.084784,152.950610
031006,"Dunne St at Easter St, stop 1",-27.306421,153.054049
310061,"Middle Street, stop A",-27.526006,153.267959
310062,"Middle Street, stop B",-27.525899,153.268119
310063,Cleveland station,-27.524506,153.265585
310064,Cleveland station,-27.524723,153.265091
310066,Elimbah station,-27.011227,152.945466
310068,"Goodna station, stop A",-27.608649,152.902160
310069,Goodna Shopping Centre,-27.609386,152.898651
031007,"Evergreen St at Forestlea St, stop 1",-27.308336,153.041632
310070,Goodna Shopping Centre,-27.609456,152.897924
310073,"Ipswich Hospital, Stop A",-27.619456,152.758240
310074,"Ipswich Hospital, Stop B",-27.618904,152.760318
310075,"Ipswich Hospital, Stop C",-27.618801,152.760510
310076,UniSQ Ipswich,-27.628037,152.755875
310077,Chelsea Street,-27.218603,153.070568
310078,Nathan Road,-27.218438,153.072265
310079,Anzac Avenue at Regency Street,-27.219171,153.074740
031008,Forestlea St at Claredale St,-27.309212,153.040598
310081,Lawnton station,-27.282368,152.980934
310082,Woodridge station,-27.638242,153.104370
310086,Morayfield station,-27.110003,152.952699
310087,Narangba station,-27.202519,152.959862
310088,"Riverlink, Stop A",-27.607147,152.758835
310089,"Riverlink, Stop B",-27.606680,152.758538
031009,"Evergreen St at Rainwood St, stop 2",-27.310528,153.042413
310092,"Redbank station, stop A",-27.599627,152.872295
310093,"Redbank station, stop B",-27.599851,152.871806
310095,"Redbank Plains Town Square, stop A",-27.645759,152.871669
310096,Bremner Road,-27.217470,153.062376
310097,Gynther Road,-27.215982,153.054262
310098,Mewes Road,-27.216453,153.057699
310099,Mewes Road,-27.216586,153.055841
003101,"Newnham Rd at Arila Street, stop 77",-27.554924,153.090209
031010,Regency St at Hamilton St,-27.307023,153.061351
310100,Wattle Road,-27.217315,153.064000
310109,Education City,-27.682400,152.909079
031011,Regency St at Hamilton St,-27.307224,153.061161
310110,Education City,-27.683198,152.908395
310111,Orion Springfield Central,-27.675721,152.902405
031012,"Wickham St at Ellora St, stop 1",-27.301153,153.047996
310121,TownCentre at Victoria Point TownCentre,-27.585804,153.284326
310122,Yamanto Shopping Centre,-27.661529,152.738936
310123,Alexandra Cct at Hilliard Primary School,-27.542340,153.229905
310124,Boundary Rd at Taylor Rd,-27.565386,153.235788
310125,Cambridge Dr at Charles Court,-27.525324,153.221390
310126,Cambridge Dr at Charles Court,-27.525530,153.221508
310127,Crotona Rd at Windemere Road,-27.527404,153.214582
310128,Crotona Rd at Windemere Road,-27.527292,153.214497
310129,Cumberland Dr at Sherrington Street,-27.530859,153.221207
031013,"Wickham St at Ellora St, stop 1",-27.301247,153.047773
310130,Windemere Rd at Alexandra Hills High School,-27.524146,153.215469
310131,Cambridge Dr at Alexandra Hills Shops,-27.523930,153.220462
310132,Finucane Rd at Alexandra Hills High School,-27.522061,153.215127
310133,Finucane Rd at Alexandra Hills Shops,-27.522748,153.221305
310134,Finucane Rd at Alexandra Hills Shops,-27.522941,153.221118
310135,Finucane Rd at Birch Street,-27.524326,153.233718
310136,Finucane Rd at Birch Street,-27.524526,153.233192
310137,Finucane Rd at Dawson Road,-27.524054,153.241158
310138,Finucane Rd at Keith Surridge Park,-27.522077,153.216754
310139,Finucane Rd at McDonald Road,-27.524570,153.236864
031014,"Wickham St at Gordon St, stop 2",-27.302827,153.050013
310140,Finucane Rd at McDonald Road,-27.524736,153.237907
310141,Finucane Road at Moreton Institute of TAFE,-27.521300,153.210578
310142,Finucane Rd at Vienna Road,-27.523309,153.225181
310143,Finucane Rd at Vienna Road,-27.523510,153.225084
310144,Finucane Rd at Vienna Woods,-27.524028,153.230531
310145,Finucane Rd at Vienna Woods,-27.524252,153.230514
310146,Hanover Dr at Hilliard Primary School,-27.541478,153.230391
310147,Redland Bay Rd at Vienna Road,-27.547964,153.223055
310148,Vienna Rd at Alexandra Circuit,-27.537840,153.225440
310149,Vienna Rd at Alexandra Circuit,-27.537618,153.225305
031015,"Wickham St at Gordon St, stop 2",-27.302947,153.049859
310150,Vienna Rd at Burwood Road,-27.545698,153.223275
310151,Vienna Rd at Burwood Road,-27.545652,153.223014
310152,Vienna Rd at Wimborne Road,-27.543560,153.224138
310153,Windemere Rd at Keith Surridge Park,-27.523587,153.215725
310154,Windemere Rd at Sophia Place,-27.530835,153.214449
310155,Windemere Rd at Sophia Place,-27.529847,153.214790
310157,Marvin St near Grange Rd,-27.622643,152.778492
310160,Augusta Pkwy at Brookwater Golf Club,-27.663859,152.890517
310161,Augusta Pkwy at Saint Augustines College,-27.656268,152.889690
310163,Beachmere Rd at Riversleigh Road,-27.105805,153.014578
310164,Anna St at William Street,-27.989026,152.998060
310165,Alamein St at Beenleigh High School,-27.715158,153.203553
310166,Alamein St at Beenleigh High School,-27.714437,153.203521
310167,Benabrow Ave near Verdoni St,-27.065445,153.151856
310168,Benabrow Ave at Bribie Island Bridge,-27.067196,153.148862
310169,Keidges Rd at Redbank Plains High School,-27.649570,152.871274
310171,Redbank Plains Rd at Frangipanni Street,-27.630331,152.880053
310172,Redbank Plains Rd at Brennan Street,-27.627919,152.885395
310173,Redbank Plains Rd at Jayvilla Court,-27.628259,152.883961
310174,Redbank Plains Rd at Len Shearer Park,-27.632205,152.875841
310175,Redbank Plains Rd at Len Shearer Park,-27.632299,152.875167
310176,"Redbank Plains Town Square, stop B",-27.645224,152.872001
310177,Redbank Plains Rd at Shannon Street,-27.634633,152.873819
310178,Bethania station,-27.687857,153.157918
310179,Barron Rd at Birkdale South Primary School,-27.507274,153.214708
310180,Barron Rd at Birkdale South Primary School,-27.507240,153.214833
310181,Birkdale Rd at Birkdale Fair,-27.492123,153.218544
310182,Birkdale Rd at Birkdale Fair,-27.492228,153.218878
310183,Birkdale Rd at Birkdale Primary School,-27.492534,153.217084
310184,Birkdale Rd at Collingwood Road,-27.497155,153.212031
310185,Birkdale Rd at Collingwood Road,-27.496011,153.212836
310186,Birkdale Rd at Creek Road,-27.501372,153.210075
310187,Birkdale Rd at Creek Road,-27.502047,153.210022
310188,Birkdale Rd at Edwardson Court,-27.490809,153.223252
310189,Birkdale Rd at Edwardson Court,-27.491053,153.223039
310190,Birkdale Rd at Wellington Manor Village,-27.489979,153.226219
310191,Birkdale Rd at Wellington Manor Village,-27.490278,153.225787
310192,Birkdale Rd at Wellington Point High School,-27.489784,153.227552
310193,Birkdale Rd at Wellington Point High School,-27.489644,153.227417
310194,Prins Willem Alexander Village,-27.497574,153.218732
310195,Collingwood Rd at Redlands Mobile Village,-27.497006,153.214884
310196,Old Cleveland Rd at Buckingham Street,-27.511865,153.205472
310199,Old Cleveland Rd at Robinson Park,-27.508610,153.207000
310200,Old Cleveland Rd near Scrub Rd,-27.502449,153.117556
310201,Mary St at Blackstone Primary School,-27.624809,152.804949
310202,Thomas St at Queen Street,-27.624677,152.799432
310203,Thomas St at Queen Street,-27.624692,152.799587
310204,Benabrow Ave near Gidya Ave,-27.065496,153.152812
310205,Benabrow Ave at Bribie Island Bridge,-27.067724,153.148790
310206,First Ave at Bribie Island Recreation Grounds,-27.079446,153.177123
310207,First Ave at Bribie Island Recreation Grounds,-27.080018,153.176187
310208,First Ave at McMahon Street,-27.078152,153.180597
310209,First Ave at McMahon Street,-27.078379,153.180534
310210,Goodwin Dr at Cotterill Avenue,-27.077027,153.165060
310211,Goodwin Dr at Cotterill Avenue,-27.077066,153.164869
310212,Goodwin Dr near Coolgarra Ave,-27.067838,153.160069
310213,Goodwin Dr near Coolgarra Ave,-27.067871,153.159827
310214,Goodwin Dr at Kangaroo Avenue,-27.073522,153.163345
310215,Goodwin Dr at Kangaroo Avenue,-27.073696,153.163249
310216,Kangaroo Ave at Doomba Drive,-27.075325,153.161403
310219,Kangaroo Ave at Welsby Parade,-27.076314,153.158611
310220,Toorbul St at Bribie Island RSL,-27.090139,153.164037
310221,Toorbul St at Bribie Island Sports Club,-27.088022,153.162413
310222,Toorbul St at Bribie Island Sports Club,-27.087737,153.161928
310223,Welsby Pde at Bongaree Caravan Park,-27.080138,153.158469
310224,Welsby Pde at Bongaree Caravan Park,-27.080881,153.158548
310227,Brisbane Rd at Eileen Street,-27.613835,152.785934
310228,Brisbane Rd at Hamilton Street,-27.613265,152.795216
310229,Brisbane Rd at Joffre Street,-27.612923,152.797192
310230,Brisbane Rd at Nimmo Street,-27.613052,152.795094
310231,Brisbane Rd at Swifts Sports Club,-27.613871,152.784855
310232,Brisbane Rd at Vowles Street,-27.612684,152.797217
310233,Brisbane Rd at Walkers Lane,-27.612641,152.798759
310235,South Station Rd at Sloman Street,-27.611924,152.789271
310236,Charles St at Brassall Retirement Village,-27.594432,152.737879
310237,Charles St at Brassall Retirement Village,-27.594665,152.737740
310239,Fernvale Rd at North High Street,-27.588766,152.735461
310240,Fernvale Rd at Vaughan Hill,-27.585425,152.728700
310241,Haig St at Charles Street,-27.593460,152.738379
310242,Haig St near Theodore St,-27.593449,152.738959
310243,Hunter St at Brassall Shopping Village,-27.597259,152.745528
310244,Hunter St at Brassall Shopping Village,-27.597097,152.745319
